8130 Disks 
-1.087500e+01 1.087500e+01
-1.087500e+01 1.087500e+01
-1.062500e+01 1.062500e+01
rcylinder(0.9,0.5) -3.447791e-01 -3.918838e-01 8.794355e+00 -2.739712e-01 8.350262e-01 4.771487e-01 7.781274e-01 -9.911187e-02 6.202376e-01 5.652057e-01 5.412097e-01 -6.226029e-01 4.129112e-01 3.913148e-01 3.396573e-01 
rcylinder(0.9,0.5) 2.106422e-01 -2.644032e-01 8.447181e+00 2.408926e-01 7.678819e-01 5.935723e-01 7.756464e-01 -5.199319e-01 3.578316e-01 5.833896e-01 3.742033e-01 -7.208526e-01 5.632170e-01 3.749494e-01 2.512327e-01 
rcylinder(0.9,0.5) 3.892420e+00 -4.534350e-01 8.198154e+00 -6.292185e-01 2.412449e-01 -7.388403e-01 1.516937e-02 -9.466160e-01 -3.220062e-01 -7.770804e-01 -2.138200e-01 5.919687e-01 7.075620e-01 2.006276e-01 3.672281e-01 
rcylinder(0.9,0.5) -1.377944e+00 -4.134299e-02 8.708345e+00 1.571997e-01 7.364542e-01 6.579691e-01 8.852551e-01 -4.003967e-01 2.366555e-01 4.377346e-01 5.452684e-01 -7.148921e-01 4.092584e-01 5.060388e-01 2.565971e-01 
rcylinder(0.9,0.5) -2.152322e+00 -3.454589e-01 8.168780e+00 7.179275e-02 8.624856e-01 5.009634e-01 -9.871506e-01 1.333278e-01 -8.807644e-02 -1.427570e-01 -4.882030e-01 8.609752e-01 4.606173e-01 7.715187e-01 1.251223e-01 
rcylinder(0.9,0.5) -1.045972e+00 -1.042900e+00 8.168215e+00 -5.165281e-02 9.412959e-01 3.336075e-01 -8.648543e-01 1.248732e-01 -4.862444e-01 -4.993586e-01 -3.136377e-01 8.076338e-01 6.177260e-01 4.505773e-01 1.731296e-01 
rcylinder(0.9,0.5) 2.612808e+00 -1.183460e+00 8.136850e+00 2.705416e-01 4.162482e-01 8.680695e-01 -5.564904e-01 8.034034e-01 -2.118050e-01 -7.855734e-01 -4.257703e-01 4.489922e-01 5.168067e-01 1.929839e-01 4.959070e-01 
rcylinder(0.9,0.5) -3.565643e+00 -1.354873e+00 8.270527e+00 -6.112786e-01 -3.317350e-01 -7.185335e-01 6.033902e-01 -7.828461e-01 -1.518956e-01 -5.121120e-01 -5.264066e-01 6.787027e-01 4.262340e-01 4.390992e-01 2.891676e-01 
rcylinder(0.9,0.5) 2.030892e+00 -1.493117e+00 8.277346e+00 3.865102e-01 5.194611e-01 7.620827e-01 5.381463e-01 -7.980758e-01 2.710601e-01 7.490049e-01 3.053445e-01 -5.880105e-01 6.251900e-01 2.258956e-01 3.707905e-01 
rcylinder(0.9,0.5) -1.927113e+00 -1.342558e+00 8.673708e+00 4.283323e-01 8.175452e-01 -3.849042e-01 -1.456149e-01 4.828394e-01 8.635174e-01 8.918115e-01 -3.138247e-01 3.258625e-01 6.175578e-01 9.736965e-02 6.067238e-01 
rcylinder(0.9,0.5) -2.706777e+00 -1.958206e+00 8.183066e+00 -1.112162e-02 -7.979374e-01 -6.026377e-01 -7.120330e-01 4.294586e-01 -5.554947e-01 7.020579e-01 4.229199e-01 -5.729340e-01 5.193720e-01 2.681479e-01 3.843594e-01 
rcylinder(0.9,0.5) -4.578786e+00 -2.031802e+00 8.113583e+00 6.875924e-01 2.958969e-01 6.630700e-01 4.571787e-01 -8.858806e-01 -7.875981e-02 5.640961e-01 3.572961e-01 -7.444025e-01 5.784335e-01 3.923135e-01 2.300377e-01 
rcylinder(0.9,0.5) -3.311945e+00 -2.341848e+00 8.529480e+00 7.328526e-01 2.804220e-01 6.199118e-01 4.197060e-01 -9.034330e-01 -8.749650e-02 5.355128e-01 3.243027e-01 -7.797780e-01 6.081275e-01 4.180384e-01 1.981998e-01 
rcylinder(0.9,0.5) 3.686486e+00 -3.306154e+00 8.150017e+00 2.974529e-01 -8.252162e-01 -4.801459e-01 -7.583266e-01 1.013354e-01 -6.439502e-01 5.800539e-01 5.556522e-01 -5.956409e-01 3.999130e-01 3.779515e-01 3.639232e-01 
rcylinder(0.9,0.5) -1.040526e+00 -3.402324e+00 8.752474e+00 -6.647277e-01 2.973604e-01 -6.853567e-01 -6.094156e-02 -9.358988e-01 -3.469576e-01 -7.445960e-01 -1.888656e-01 6.402394e-01 7.300210e-01 2.298636e-01 3.237845e-01 
